0,0,0,26
0,0,1,26
0,0,2,26
0,0,3,26
0,0,4,26
0,0,5,26
0,0,6,26
0,0,7,26
0,0,8,26
0,0,9,26
0,0,10,26
0,0,11,26
0,1,0,26
0,1,1,26
0,1,2,26
0,1,3,26
0,1,4,26
0,1,5,26
0,1,6,26
0,1,7,26
0,1,8,26
0,1,9,26
0,1,10,26
0,1,11,26
0,2,0,26
0,2,1,26
0,2,2,26
0,2,3,26
0,2,4,26
0,2,5,26
0,2,6,26
0,2,7,26
0,2,8,26
0,2,9,26
0,2,10,26
0,2,11,26
0,3,0,26
0,3,1,26
0,3,2,26
0,3,3,26
0,3,4,26
0,3,5,26
0,3,6,26
0,3,7,26
0,3,8,26
0,3,9,26
0,3,10,26
0,3,11,26
0,8,0,15414
0,8,1,15414
0,8,2,15414
0,8,3,15414
0,8,4,15414
0,8,5,15414
1,0,0,26
1,0,1,26
1,0,2,26
1,0,3,26
1,0,4,26
1,0,5,26
1,0,6,26
1,0,7,26
1,0,8,26
1,0,9,26
1,0,10,26
1,0,11,26
1,1,0,26
1,1,1,26
1,1,2,26
1,1,3,26
1,1,4,26
1,1,5,26
1,1,6,26
1,1,7,26
1,1,8,26
1,1,9,26
1,1,10,26
1,1,11,26
1,2,0,26
1,2,1,26
1,2,2,26
1,2,3,26
1,2,4,26
1,2,5,26
1,2,6,26
1,2,7,26
1,2,8,26
1,2,9,26
1,2,10,26
1,2,11,26
1,3,0,26
1,3,1,26
1,3,2,26
1,3,3,26
1,3,4,26
1,3,5,5
1,3,6,5
1,3,7,26
1,3,8,26
1,3,9,26
1,3,10,26
1,3,11,26
1,4,1,5
1,4,2,5
1,4,3,5
1,4,4,5
1,4,5,81089
1,4,6,161985
1,5,1,5
1,5,2,5
1,5,3,5
1,5,4,5
1,5,6,14529
1,6,1,5
1,6,2,14380
1,6,3,14380
1,6,4,5
1,6,5,31798
1,6,6,26
1,7,1,5
1,7,2,21
1,7,3,21
1,7,4,5
1,8,0,15414
1,8,1,15414
1,8,2,15414
1,8,3,15414
1,8,4,15414
1,8,5,15414
2,0,0,26
2,0,1,26
2,0,2,26
2,0,3,26
2,0,4,26
2,0,5,26
2,0,6,26
2,0,7,26
2,0,8,26
2,0,9,26
2,0,10,26
2,0,11,26
2,1,0,26
2,1,1,26
2,1,2,26
2,1,3,26
2,1,4,26
2,1,5,26
2,1,6,26
2,1,7,26
2,1,8,26
2,1,9,26
2,1,10,26
2,1,11,26
2,2,0,26
2,2,1,26
2,2,2,26
2,2,3,26
2,2,4,26
2,2,5,26
2,2,6,26
2,2,7,26
2,2,8,26
2,2,9,26
2,2,10,26
2,2,11,26
2,3,0,26
2,3,1,26
2,3,2,26
2,3,3,26
2,3,4,5
2,3,5,276572
2,3,6,5
2,3,7,26
2,3,8,26
2,3,9,26
2,3,10,26
2,3,11,26
2,4,1,5
2,4,2,5
2,4,3,5
2,4,4,5
2,4,6,64705
2,5,1,5
2,5,2,16448
2,5,3,16448
2,5,4,5
2,6,1,5
2,6,4,5
2,6,5,31798
2,6,6,31798
2,7,1,21
2,7,4,21
2,8,0,15414
2,8,1,15414
2,8,2,15414
2,8,3,15414
2,8,4,15414
2,8,5,15414
3,0,0,26
3,0,1,26
3,0,2,26
3,0,3,26
3,0,4,26
3,0,5,26
3,0,6,26
3,0,7,26
3,0,8,26
3,0,9,26
3,0,10,26
3,0,11,26
3,1,0,26
3,1,1,26
3,1,2,26
3,1,3,26
3,1,4,26
3,1,5,26
3,1,6,26
3,1,7,26
3,1,8,26
3,1,9,26
3,1,10,26
3,1,11,26
3,2,0,26
3,2,1,26
3,2,2,26
3,2,3,26
3,2,4,26
3,2,5,26
3,2,6,26
3,2,7,26
3,2,8,26
3,2,9,26
3,2,10,26
3,2,11,26
3,3,0,26
3,3,1,26
3,3,2,26
3,3,3,26
3,3,4,5
3,3,5,276572
3,3,6,5
3,3,7,26
3,3,8,26
3,3,9,26
3,3,10,26
3,3,11,26
3,4,1,5
3,4,2,5
3,4,3,5
3,4,4,5
3,4,6,64705
3,5,1,5
3,5,4,5
3,6,1,5
3,6,4,5
3,6,5,31798
3,6,6,31798
3,7,1,21
3,7,4,21
3,8,0,15414
3,8,1,15414
3,8,2,15414
3,8,3,15414
3,8,4,15414
3,8,5,15414
4,0,0,26
4,0,1,26
4,0,2,26
4,0,3,26
4,0,4,26
4,0,5,26
4,0,6,26
4,0,7,26
4,0,8,26
4,0,9,26
4,0,10,26
4,0,11,26
4,1,0,26
4,1,1,26
4,1,2,26
4,1,3,26
4,1,4,26
4,1,5,26
4,1,6,26
4,1,7,26
4,1,8,26
4,1,9,26
4,1,10,26
4,1,11,26
4,2,0,26
4,2,1,26
4,2,2,26
4,2,3,26
4,2,4,26
4,2,5,26
4,2,6,26
4,2,7,26
4,2,8,26
4,2,9,26
4,2,10,26
4,2,11,26
4,3,0,26
4,3,1,26
4,3,2,26
4,3,3,26
4,3,4,26
4,3,5,5
4,3,6,5
4,3,7,26
4,3,8,26
4,3,9,26
4,3,10,26
4,3,11,26
4,4,1,5
4,4,2,5
4,4,3,5
4,4,4,5
4,4,5,81089
4,4,6,178369
4,5,1,5
4,5,4,5
4,5,6,14529
4,6,1,5
4,6,4,5
4,6,5,31798
4,6,6,26
4,7,1,21
4,7,4,21
4,8,0,15414
4,8,1,15414
4,8,2,15414
4,8,3,15414
4,8,4,15414
4,8,5,15414
5,0,0,26
5,0,1,26
5,0,2,26
5,0,3,26
5,0,4,26
5,0,5,26
5,0,6,26
5,0,7,26
5,0,8,26
5,0,9,26
5,0,10,26
5,0,11,26
5,1,0,26
5,1,1,26
5,1,2,26
5,1,3,26
5,1,4,26
5,1,5,26
5,1,6,26
5,1,7,26
5,1,8,26
5,1,9,26
5,1,10,26
5,1,11,26
5,2,0,26
5,2,1,26
5,2,2,26
5,2,3,26
5,2,4,26
5,2,5,26
5,2,6,26
5,2,7,26
5,2,8,26
5,2,9,26
5,2,10,26
5,2,11,26
5,3,0,26
5,3,1,26
5,3,2,26
5,3,3,26
5,3,4,26
5,3,5,26
5,3,6,26
5,3,7,26
5,3,8,26
5,3,9,26
5,3,10,26
5,3,11,26
5,4,1,5
5,4,2,5
5,4,3,5
5,4,4,5
5,5,1,5
5,5,4,5
5,6,1,14380
5,6,4,14380
5,7,1,21
5,7,4,21
5,8,0,15414
5,8,1,15414
5,8,2,15414
5,8,3,15414
5,8,4,15414
5,8,5,15414
6,0,0,26
6,0,1,26
6,0,2,26
6,0,3,26
6,0,4,26
6,0,5,26
6,0,6,26
6,0,7,26
6,0,8,26
6,0,9,26
6,0,10,26
6,0,11,26
6,1,0,26
6,1,1,26
6,1,2,26
6,1,3,26
6,1,4,26
6,1,5,26
6,1,6,26
6,1,7,26
6,1,8,26
6,1,9,26
6,1,10,26
6,1,11,26
6,2,0,26
6,2,1,26
6,2,2,26
6,2,3,26
6,2,4,26
6,2,5,26
6,2,6,26
6,2,7,26
6,2,8,26
6,2,9,26
6,2,10,26
6,2,11,26
6,3,0,26
6,3,1,26
6,3,2,26
6,3,3,26
6,3,4,26
6,3,5,26
6,3,6,26
6,3,7,26
6,3,8,26
6,3,9,26
6,3,10,26
6,3,11,26
6,4,1,5
6,4,2,5
6,4,3,5
6,4,4,5
6,4,5,15414
6,4,6,15414
6,4,7,15414
6,4,8,15414
6,4,9,15414
6,4,10,15414
6,5,1,5
6,5,4,5
6,6,1,14380
6,6,4,14380
6,7,1,21
6,7,4,21
6,8,0,15414
6,8,1,15414
6,8,2,15414
6,8,3,15414
6,8,4,15414
6,8,5,15414
6,8,6,15414
6,8,7,15414
6,8,8,15414
6,8,9,15414
6,8,10,15414
7,0,0,26
7,0,1,26
7,0,2,26
7,0,3,26
7,0,4,26
7,0,5,26
7,0,6,26
7,0,7,26
7,0,8,26
7,0,9,26
7,0,10,26
7,0,11,26
7,1,0,26
7,1,1,26
7,1,2,26
7,1,3,26
7,1,4,26
7,1,5,26
7,1,6,26
7,1,7,26
7,1,8,26
7,1,9,26
7,1,10,26
7,1,11,26
7,2,0,26
7,2,1,26
7,2,2,26
7,2,3,26
7,2,4,26
7,2,5,26
7,2,6,26
7,2,7,26
7,2,8,26
7,2,9,26
7,2,10,26
7,2,11,26
7,3,0,26
7,3,1,26
7,3,2,26
7,3,3,26
7,3,4,26
7,3,5,26
7,3,6,26
7,3,7,26
7,3,8,26
7,3,9,26
7,3,10,26
7,3,11,26
7,4,1,5
7,4,2,5
7,4,3,5
7,4,4,5
7,4,5,5
7,4,6,5
7,4,7,5
7,4,8,5
7,4,9,5
7,4,10,15414
7,5,1,5
7,5,4,5
7,5,5,21
7,5,6,63544
7,5,7,129080
7,5,8,21
7,5,9,5
7,6,1,5
7,6,4,5
7,6,5,21
7,6,6,63544
7,6,7,129080
7,6,8,21
7,6,9,5
7,7,1,21
7,7,4,5
7,7,5,21
7,7,6,21
7,7,7,21
7,7,8,21
7,7,9,5
7,8,0,15414
7,8,1,15414
7,8,2,15414
7,8,3,15414
7,8,4,15414
7,8,5,15414
7,8,6,15414
7,8,7,15414
7,8,8,15414
7,8,9,15414
7,8,10,15414
8,0,0,26
8,0,1,26
8,0,2,26
8,0,3,26
8,0,4,26
8,0,5,26
8,0,6,26
8,0,7,26
8,0,8,26
8,0,9,26
8,0,10,26
8,0,11,26
8,1,0,26
8,1,1,26
8,1,2,26
8,1,3,26
8,1,4,26
8,1,5,26
8,1,6,26
8,1,7,26
8,1,8,26
8,1,9,26
8,1,10,26
8,1,11,26
8,2,0,26
8,2,1,26
8,2,2,26
8,2,3,26
8,2,4,26
8,2,5,26
8,2,6,26
8,2,7,26
8,2,8,26
8,2,9,26
8,2,10,26
8,2,11,26
8,3,0,26
8,3,1,26
8,3,2,26
8,3,3,26
8,3,4,26
8,3,5,26
8,3,6,26
8,3,7,26
8,3,8,26
8,3,9,26
8,3,10,26
8,3,11,26
8,4,1,5
8,4,2,5
8,4,3,5
8,4,4,5
8,4,5,5
8,4,6,5
8,4,7,5
8,4,8,5
8,4,9,5
8,4,10,15414
8,5,1,5
8,5,8,32813
8,5,9,5
8,6,1,5
8,6,9,14380
8,7,1,21
8,7,9,21
8,8,0,15414
8,8,1,15414
8,8,2,15414
8,8,3,15414
8,8,4,15414
8,8,5,15414
8,8,6,15414
8,8,7,15414
8,8,8,15414
8,8,9,15414
8,8,10,15414
9,0,0,26
9,0,1,26
9,0,2,26
9,0,3,26
9,0,4,26
9,0,5,26
9,0,6,26
9,0,7,26
9,0,8,26
9,0,9,26
9,0,10,26
9,0,11,26
9,1,0,26
9,1,1,26
9,1,2,26
9,1,3,26
9,1,4,26
9,1,5,26
9,1,6,26
9,1,7,26
9,1,8,26
9,1,9,26
9,1,10,26
9,1,11,26
9,2,0,26
9,2,1,26
9,2,2,26
9,2,3,26
9,2,4,26
9,2,5,26
9,2,6,26
9,2,7,26
9,2,8,26
9,2,9,26
9,2,10,26
9,2,11,26
9,3,0,26
9,3,1,26
9,3,2,26
9,3,3,26
9,3,4,26
9,3,5,26
9,3,6,26
9,3,7,26
9,3,8,26
9,3,9,26
9,3,10,26
9,3,11,26
9,4,1,5
9,4,2,5
9,4,3,5
9,4,4,5
9,4,5,5
9,4,6,5
9,4,7,5
9,4,8,5
9,4,9,5
9,4,10,15414
9,5,1,5
9,5,8,32813
9,5,9,5
9,6,1,5
9,6,9,14380
9,7,1,21
9,7,9,21
9,8,0,15414
9,8,1,15414
9,8,2,15414
9,8,3,15414
9,8,4,15414
9,8,5,15414
9,8,6,15414
9,8,7,15414
9,8,8,15414
9,8,9,15414
9,8,10,15414
10,0,0,26
10,0,1,26
10,0,2,26
10,0,3,26
10,0,4,26
10,0,5,26
10,0,6,26
10,0,7,26
10,0,8,26
10,0,9,26
10,0,10,26
10,0,11,26
10,1,0,26
10,1,1,26
10,1,2,26
10,1,3,26
10,1,4,26
10,1,5,26
10,1,6,26
10,1,7,26
10,1,8,26
10,1,9,26
10,1,10,26
10,1,11,26
10,2,0,26
10,2,1,26
10,2,2,26
10,2,3,26
10,2,4,26
10,2,5,26
10,2,6,26
10,2,7,26
10,2,8,26
10,2,9,26
10,2,10,26
10,2,11,26
10,3,0,26
10,3,1,26
10,3,2,26
10,3,3,26
10,3,4,26
10,3,5,26
10,3,6,26
10,3,7,26
10,3,8,26
10,3,9,26
10,3,10,26
10,3,11,26
10,4,1,5
10,4,2,5
10,4,3,5
10,4,4,5
10,4,5,5
10,4,6,5
10,4,7,5
10,4,8,5
10,4,9,5
10,4,10,15414
10,5,1,5
10,5,2,5
10,5,3,5
10,5,4,5
10,5,5,5
10,5,6,5
10,5,7,5
10,5,8,5
10,5,9,5
10,6,1,5
10,6,2,5
10,6,3,5
10,6,4,5
10,6,5,5
10,6,6,5
10,6,7,5
10,6,8,5
10,6,9,5
10,7,1,5
10,7,2,21
10,7,3,21
10,7,4,21
10,7,5,21
10,7,6,21
10,7,7,21
10,7,8,21
10,7,9,5
10,8,0,15414
10,8,1,15414
10,8,2,15414
10,8,3,15414
10,8,4,15414
10,8,5,15414
10,8,6,15414
10,8,7,15414
10,8,8,15414
10,8,9,15414
10,8,10,15414
11,0,0,26
11,0,1,26
11,0,2,26
11,0,3,26
11,0,4,26
11,0,5,26
11,0,6,26
11,0,7,26
11,0,8,26
11,0,9,26
11,0,10,26
11,0,11,26
11,1,0,26
11,1,1,26
11,1,2,26
11,1,3,26
11,1,4,26
11,1,5,26
11,1,6,26
11,1,7,26
11,1,8,26
11,1,9,26
11,1,10,26
11,1,11,26
11,2,0,26
11,2,1,26
11,2,2,26
11,2,3,26
11,2,4,26
11,2,5,26
11,2,6,26
11,2,7,26
11,2,8,26
